# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
1.050858543547785427e-02 4.458004590868010486e-01 7.297212849279866020e-04 3.000000000000000000e+00 2.800000000000000000e+01
9.979829902989066290e-03 4.514552569354122746e-01 7.219756417216061095e-04 3.000000000000000000e+00 3.200000000000000000e+01
9.499552321191834930e-03 4.570252551622128179e-01 6.294303767045428266e-04 3.000000000000000000e+00 2.800000000000000000e+01
9.078014467107764496e-03 4.624830296781735628e-01 4.246614008476257141e-04 3.000000000000000000e+00 2.300000000000000000e+01
8.656206647725962766e-03 4.679360565972670583e-01 2.151448281235146531e-04 4.000000000000000000e+00 3.100000000000000000e+01
8.219016162649708801e-03 4.737970431477142030e-01 4.135878867530529135e-04 3.000000000000000000e+00 3.200000000000000000e+01
7.837415911725572129e-03 4.794811928855713945e-01 4.351941327925823444e-04 3.000000000000000000e+00 3.100000000000000000e+01
7.493648651740842173e-03 4.848857326115165733e-01 1.771903669201546627e-04 4.000000000000000000e+00 3.200000000000000000e+01
7.127054922345227826e-03 4.908045533434111096e-01 4.334676069971399315e-04 3.000000000000000000e+00 3.300000000000000000e+01
6.813149039886517815e-03 4.964072894274009218e-01 3.736601991692345415e-04 3.000000000000000000e+00 3.000000000000000000e+01
6.530782122240319162e-03 5.019705918890080554e-01 2.744191689587616168e-04 3.000000000000000000e+00 2.300000000000000000e+01
6.249558442985165586e-03 5.074761775127470953e-01 1.174613008801950187e-04 4.000000000000000000e+00 3.500000000000000000e+01
5.957315912936702283e-03 5.134339672712012748e-01 4.127075675167679591e-04 3.000000000000000000e+00 3.400000000000000000e+01
5.707974334547895670e-03 5.190278570018731497e-01 3.440538063710363303e-04 3.000000000000000000e+00 3.200000000000000000e+01
5.483754334173848721e-03 5.245704923641876238e-01 2.241456768677929645e-04 3.000000000000000000e+00 2.600000000000000000e+01
5.253181108044634867e-03 5.301417719075948165e-01 1.328817284573791113e-04 4.000000000000000000e+00 3.600000000000000000e+01
5.025328601931018831e-03 5.358529385932745415e-01 1.815049223194975525e-04 3.000000000000000000e+00 3.300000000000000000e+01
4.815293607738217393e-03 5.416162364828391862e-01 2.822593200665357571e-04 3.000000000000000000e+00 3.400000000000000000e+01
4.624830963234030645e-03 5.471204570228809239e-01 1.239363682906668984e-04 4.000000000000000000e+00 3.700000000000000000e+01
4.431542060951556422e-03 5.528413969996959221e-01 1.823328532880585939e-04 3.000000000000000000e+00 3.600000000000000000e+01
4.253668678183184469e-03 5.585685555602233343e-01 2.469479219977532836e-04 3.000000000000000000e+00 3.300000000000000000e+01
4.091523267915960806e-03 5.640908723321838014e-01 1.067212021407248912e-04 4.000000000000000000e+00 3.600000000000000000e+01
3.925048990055210983e-03 5.698847794291318491e-01 2.380848072711660990e-04 3.000000000000000000e+00 3.600000000000000000e+01
3.777731538025791338e-03 5.755307569990487648e-01 2.215188853703642380e-04 3.000000000000000000e+00 3.000000000000000000e+01
3.639351922676890491e-03 5.812047527752323139e-01 2.329711697363068268e-04 3.000000000000000000e+00 2.800000000000000000e+01
3.503229443826157748e-03 5.867176015463549943e-01 8.327644904138065129e-05 4.000000000000000000e+00 3.700000000000000000e+01
3.374661689218392147e-03 5.924330972976278309e-01 1.362287084966107287e-04 3.000000000000000000e+00 3.000000000000000000e+01
3.244829433397029492e-03 5.980469621043792428e-01 8.755002343041606849e-05 4.000000000000000000e+00 3.800000000000000000e+01
3.126100190434113503e-03 6.037332846172196454e-01 1.113290444532122336e-04 3.000000000000000000e+00 2.700000000000000000e+01
3.011680888664438997e-03 6.093667009133241219e-01 8.220184873997116171e-05 4.000000000000000000e+00 3.900000000000000000e+01
2.901211434327309689e-03 6.149928947063334483e-01 4.585214993169106634e-05 4.000000000000000000e+00 4.000000000000000000e+01
2.797844018914380330e-03 6.206681755721676907e-01 5.858952394832694921e-05 4.000000000000000000e+00 3.800000000000000000e+01
2.701715683190325425e-03 6.263667041377234401e-01 9.457459768646980791e-05 3.000000000000000000e+00 2.900000000000000000e+01
2.604818237035333266e-03 6.319993339326887005e-01 6.466090083412368017e-05 4.000000000000000000e+00 3.800000000000000000e+01
2.515085935106854600e-03 6.377003293709430087e-01 1.031128472708253696e-04 3.000000000000000000e+00 2.900000000000000000e+01
2.427688771190307689e-03 6.432777204181822084e-01 1.796040269230747555e-05 5.000000000000000000e+00 4.400000000000000000e+01
2.342364390462584565e-03 6.489548478673069498e-01 3.254435999955340719e-05 4.000000000000000000e+00 3.900000000000000000e+01
2.263093936437750135e-03 6.546294166359509781e-01 4.456963682597514520e-05 4.000000000000000000e+00 4.100000000000000000e+01
2.185563703466819694e-03 6.603009595200665105e-01 5.356902912379002402e-05 4.000000000000000000e+00 4.200000000000000000e+01
2.112709033938716795e-03 6.659468785318201078e-01 3.694454905978084014e-05 4.000000000000000000e+00 4.200000000000000000e+01
2.044590315301291795e-03 6.716453093107503935e-01 7.283183617246002939e-05 2.000000000000000000e+00 1.600000000000000000e+01
1.977917513417970508e-03 6.772493065270469570e-01 1.428556065141695086e-05 5.000000000000000000e+00 4.700000000000000000e+01
1.911828809288293896e-03 6.829314244516891952e-01 3.385999347604862209e-05 4.000000000000000000e+00 4.200000000000000000e+01
1.849936026834779349e-03 6.885933929288979849e-01 3.328497886723180699e-05 4.000000000000000000e+00 4.100000000000000000e+01
1.791006087685373220e-03 6.943393935319330801e-01 1.167420900846094511e-04 3.000000000000000000e+00 3.700000000000000000e+01
1.737842291810742529e-03 6.999344704918127880e-01 4.927555814671080725e-05 3.000000000000000000e+00 2.900000000000000000e+01
1.682629923664381681e-03 7.055594628357887421e-01 1.172441030505844139e-05 5.000000000000000000e+00 4.600000000000000000e+01
1.628241987874479808e-03 7.112883575921674639e-01 7.807567486617372765e-05 3.000000000000000000e+00 4.000000000000000000e+01
1.578546484115026611e-03 7.168836440426558099e-01 1.081863353691314700e-05 5.000000000000000000e+00 4.500000000000000000e+01
1.528961324224832000e-03 7.225612066927925570e-01 2.583779185605372675e-05 4.000000000000000000e+00 4.100000000000000000e+01
1.482386645555159059e-03 7.282251854561947457e-01 2.727306344052493614e-05 4.000000000000000000e+00 4.400000000000000000e+01
1.437365432262066112e-03 7.338697297947835985e-01 9.273910211882174792e-06 5.000000000000000000e+00 4.700000000000000000e+01
1.394856738866354258e-03 7.395602776264207368e-01 3.727825003141393978e-05 2.000000000000000000e+00 1.300000000000000000e+01
1.353716673594036702e-03 7.452151990084167066e-01 2.965614020966622633e-05 4.000000000000000000e+00 3.900000000000000000e+01
1.313187916304676180e-03 7.508633702713953806e-01 1.528391137084472717e-05 4.000000000000000000e+00 4.200000000000000000e+01
1.274814323666584618e-03 7.565354074110614002e-01 2.477755921914681636e-05 4.000000000000000000e+00 4.200000000000000000e+01
1.237562692778144307e-03 7.621831064088444574e-01 9.933065184597467123e-06 5.000000000000000000e+00 4.700000000000000000e+01
1.201634390700787730e-03 7.678511439551146678e-01 1.542711963720133639e-05 4.000000000000000000e+00 4.500000000000000000e+01
1.168184778090042113e-03 7.735276785030485991e-01 2.941817575352612124e-05 2.000000000000000000e+00 1.700000000000000000e+01
1.135144740632596742e-03 7.791683613208826298e-01 7.557501769839269912e-06 5.000000000000000000e+00 4.400000000000000000e+01
1.102594576290640569e-03 7.848277661533453742e-01 4.418842415088164444e-06 6.000000000000000000e+00 4.700000000000000000e+01
1.072662523176202932e-03 7.905190112798377022e-01 3.312047708969867443e-05 2.000000000000000000e+00 2.100000000000000000e+01
1.042849539874303455e-03 7.961549002978197676e-01 6.466003254157470792e-06 5.000000000000000000e+00 4.800000000000000000e+01
