# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
9.998895064529850912e-03 4.507331661306376303e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.300000000000000000e+01
9.510782704995886933e-03 4.563957021513530554e-01 0.000000000000000000e+00 4.500000000000000000e+01 3.500000000000000000e+01
9.052223711391442149e-03 4.620582377816944697e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.300000000000000000e+01
8.621092992578054809e-03 4.677207730359388416e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.200000000000000000e+01
8.215441731816895687e-03 4.733833078541728190e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.300000000000000000e+01
7.833480866647158855e-03 4.790458422847226339e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.200000000000000000e+01
7.473566290721067075e-03 4.847083762572271803e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.100000000000000000e+01
7.134185595050664477e-03 4.903709097063866373e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.200000000000000000e+01
6.813946118963116680e-03 4.960334427501945087e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
6.511564264687592224e-03 5.016959753640447550e-01 0.000000000000000000e+00 3.900000000000000000e+01 2.900000000000000000e+01
6.225855820532170612e-03 5.073585073468777074e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
5.955727282765672058e-03 5.130210387135046846e-01 0.000000000000000000e+00 3.700000000000000000e+01 2.700000000000000000e+01
5.700167937606771644e-03 5.186835698135767725e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
5.458242880041522596e-03 5.243461002803623261e-01 0.000000000000000000e+00 3.800000000000000000e+01 2.800000000000000000e+01
5.229086484067166536e-03 5.300086300440005616e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
5.011888435620535237e-03 5.356713788256313169e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.000000000000000000e+01
4.805929458753434129e-03 5.413336880352496161e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.200000000000000000e+01
4.610486332052307103e-03 5.469964597334450174e-01 0.000000000000000000e+00 4.400000000000000000e+01 3.300000000000000000e+01
4.424950523607731369e-03 5.526587433938886518e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.300000000000000000e+01
4.248701279313822632e-03 5.583212699009461044e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.300000000000000000e+01
4.081192171221897751e-03 5.639837960115218207e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
3.921906856332081810e-03 5.696463211529303461e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.100000000000000000e+01
3.770364282232605783e-03 5.753088456443535836e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
3.626115927087035680e-03 5.809713695294105307e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
3.488743346591061719e-03 5.866338925215436317e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
3.357855897845651860e-03 5.922964143994092767e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
3.233088564261893134e-03 5.979589349139553534e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+01
3.114100116524922812e-03 6.036214564868824795e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.200000000000000000e+01
3.000571413739468087e-03 6.092839753508083600e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.400000000000000000e+01
2.892203653849450586e-03 6.149464946120865028e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.200000000000000000e+01
2.788716992186624638e-03 6.206090120905830565e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.100000000000000000e+01
2.689849126300023624e-03 6.262715293226372992e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.500000000000000000e+01
2.595354164088663901e-03 6.319340443594650969e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.200000000000000000e+01
2.505001219764285084e-03 6.375965598212478547e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.400000000000000000e+01
2.418573696685712409e-03 6.432590737817129867e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.200000000000000000e+01
2.335867997841044753e-03 6.489215855922626508e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.400000000000000000e+01
2.256692827407198124e-03 6.545840973164486210e-01 0.000000000000000000e+00 4.000000000000000000e+01 3.300000000000000000e+01
2.180868243788490132e-03 6.602466088138467804e-01 0.000000000000000000e+00 4.100000000000000000e+01 3.400000000000000000e+01
2.108224995448792962e-03 6.659091159309213914e-01 0.000000000000000000e+00 4.500000000000000000e+01 3.900000000000000000e+01
2.038603591573442085e-03 6.715716261962312306e-01 0.000000000000000000e+00 4.500000000000000000e+01 3.600000000000000000e+01
1.971854015449453230e-03 6.772341312794208923e-01 0.000000000000000000e+00 4.600000000000000000e+01 3.700000000000000000e+01
1.907834722007476988e-03 6.828966354808776451e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.800000000000000000e+01
1.846412337795033231e-03 6.885591397899536448e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.500000000000000000e+01
1.787460931942218322e-03 6.942216436588629636e-01 0.000000000000000000e+00 4.500000000000000000e+01 3.900000000000000000e+01
1.730861950554025671e-03 6.998841342710308000e-01 0.000000000000000000e+00 4.300000000000000000e+01 3.800000000000000000e+01
1.676502844757799156e-03 7.055466464954077699e-01 0.000000000000000000e+00 4.200000000000000000e+01 3.800000000000000000e+01
1.624278026711683479e-03 7.112091420223984883e-01 0.000000000000000000e+00 4.400000000000000000e+01 3.900000000000000000e+01
1.574087178054356688e-03 7.168716425186762997e-01 0.000000000000000000e+00 4.300000000000000000e+01 4.200000000000000000e+01
