# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
3.430570444416596032e-02 3.318198797673911904e-01 0.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00
3.204628313260798195e-02 3.374824174094913642e-01 0.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00
2.995684438325512192e-02 3.431450315175361698e-01 0.000000000000000000e+00 1.400000000000000000e+01 1.400000000000000000e+01
2.804739400039227629e-02 3.488075611296092005e-01 0.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00
2.628834872497073580e-02 3.544705501230526745e-01 0.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00
2.466289667623530052e-02 3.601333874158963999e-01 0.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00
2.317374088845618185e-02 3.657951340997527279e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
2.179222159935357422e-02 3.714576888760524054e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
2.050813590542639731e-02 3.771202247411234998e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
1.928681748150523276e-02 3.827829022550074400e-01 0.000000000000000000e+00 1.600000000000000000e+01 1.600000000000000000e+01
1.818602751312591373e-02 3.884453159420949153e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
1.716570933184154157e-02 3.941078545514521969e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
1.620353318620296884e-02 3.997704429526649506e-01 0.000000000000000000e+00 1.100000000000000000e+01 1.200000000000000000e+01
1.532095725605280012e-02 4.054329580674299605e-01 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00
1.452551485442826404e-02 4.110954831206729554e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
1.372146178422796112e-02 4.167580459293885875e-01 0.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01
1.301923812037288596e-02 4.224205701578427341e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
1.232071334087806412e-02 4.280832083826848766e-01 0.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01
1.170250568280224029e-02 4.337456548552857116e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
1.111336937532832365e-02 4.394089952995136605e-01 0.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00
1.058326325558842963e-02 4.450707398547523175e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
1.004693696363297833e-02 4.507333704114618866e-01 0.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00
9.574982620841027137e-03 4.563958257638016103e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
9.149308491997574719e-03 4.620583717199946983e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
8.684385274210183400e-03 4.677214216420364501e-01 0.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00
8.292839357140240758e-03 4.733834562633655874e-01 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00
7.880440065375268407e-03 4.790460441853128803e-01 0.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00
7.525870602245765019e-03 4.847085967663924411e-01 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
7.206760201311364702e-03 4.903713156802127493e-01 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
6.913405327196898986e-03 4.960340641691959873e-01 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
6.574623386422498092e-03 5.016961781216823235e-01 0.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01
6.299389546329107678e-03 5.073594528809381998e-01 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
6.049798005145809454e-03 5.130222344077683960e-01 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
5.817888493379843283e-03 5.186838051157176555e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
5.600240436728041137e-03 5.243463494900663102e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
5.300703586959940213e-03 5.300088935728709538e-01 0.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01
5.086572857745440789e-03 5.356714343787204458e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.893872466039073284e-03 5.413339775838071910e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.715722589571323502e-03 5.469965214367878970e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.548727648265446337e-03 5.526590653841463308e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.390919587809423603e-03 5.583216092854568213e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.241024701066453510e-03 5.639841531076299486e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
4.098150380069144616e-03 5.696466968500789596e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.961632373520864933e-03 5.753092405219122352e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.830952533934858014e-03 5.809717841343058353e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.705691056770464304e-03 5.866343276979234522e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.585497099599039509e-03 5.922968712221325926e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.470069878519752276e-03 5.979594147148763472e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.359146064148666767e-03 6.036219581827751979e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.252491129313193115e-03 6.092845016312979922e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.149893261393844901e-03 6.149470450649369146e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
3.051158985821891562e-03 6.206095884873694679e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.956109957761788448e-03 6.262721319015966959e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.864580566931271711e-03 6.319346753100593128e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.776416118020273976e-03 6.375972187147367354e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.501697275075672085e-03 6.432603003901340433e-01 0.000000000000000000e+00 1.100000000000000000e+01 1.200000000000000000e+01
2.415350596249815282e-03 6.489223040075152715e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.338667541225970727e-03 6.545848471818627168e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.268044018165142010e-03 6.602473906194323838e-01 0.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00
2.201756488978951539e-03 6.659099545079137927e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
2.138863711993893926e-03 6.715725513894931220e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
2.078793233678860337e-03 6.772351636158236987e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
2.021167679916281192e-03 6.828977829257851795e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.965722226300545186e-03 6.885604051411934323e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.912261378232185975e-03 6.942230279920853508e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.860634633987700778e-03 6.998856501824048948e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.810721943689446410e-03 7.055482709481225578e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
